X,Y,ángulo,time_seconds
0,124,0.0,0.0
0,124,0.0,0.016676190476190476
0,123,0.0,0.03335238095238095
0,123,0.0,0.05002857142857143
0,122,0.0,0.0667047619047619
0,122,0.0,0.08338095238095238
0,122,0.0,0.10005714285714286
0,122,0.0,0.11673333333333333
0,122,0.0,0.1334095238095238
0,122,0.0,0.1500857142857143
0,122,0.0,0.16676190476190475
0,122,0.0,0.18343809523809523
0,122,0.0,0.20011428571428572
0,122,0.0,0.2167904761904762
0,122,0.0,0.23346666666666666
0,121,0.0,0.25014285714285717
0,121,0.0,0.2668190476190476
0,122,0.0,0.2834952380952381
0,122,0.0,0.3001714285714286
0,122,0.0,0.31684761904761904
0,122,0.0,0.3335238095238095
0,122,0.0,0.3502
0,123,0.0,0.36687619047619047
0,123,0.0,0.383552380952381
0,123,0.0,0.40022857142857143
0,123,0.0,0.4169047619047619
0,123,0.0,0.4335809523809524
0,123,0.0,0.45025714285714286
0,123,0.0,0.4669333333333333
0,123,0.0,0.4836095238095238
0,124,0.0,0.5002857142857143
0,123,0.0,0.5169619047619047
0,123,0.0,0.5336380952380952
0,123,0.0,0.5503142857142858
0,123,0.0,0.5669904761904762
0,123,0.0,0.5836666666666667
0,122,0.0,0.6003428571428572
0,123,0.0,0.6170190476190476
0,123,0.0,0.6336952380952381
0,123,0.0,0.6503714285714286
0,123,0.0,0.667047619047619
0,122,0.0,0.6837238095238095
0,122,0.0,0.7004
0,123,0.0,0.7170761904761904
0,123,0.0,0.7337523809523809
0,123,0.0,0.7504285714285714
0,123,0.0,0.767104761904762
0,122,0.0,0.7837809523809524
0,122,0.0,0.8004571428571429
0,122,0.0,0.8171333333333334
