distancia_r,distancia_x,distancia_y,angulo
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-2.191338241603999,38.81799170841369,93.23100990036822
40.0,-2.191338241603999,38.81799170841369,93.23100990036822
40.0,-2.191338241603999,38.81799170841369,93.23100990036822
40.0,-2.191338241603999,38.81799170841369,93.23100990036822
40.0,-2.191338241603999,38.81799170841369,93.23100990036822
40.0,-2.191338241603999,38.81799170841369,93.23100990036822
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.81799170841369,92.7702157972002
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-2.191338241603999,38.50494338818455,93.25722194066697
40.0,-2.191338241603999,38.50494338818455,93.25722194066697
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.878289921374856,38.50494338818455,92.79270236571328
40.0,-1.5652416011457135,38.50494338818455,92.32781508904117
40.0,-1.5652416011457135,38.50494338818455,92.32781508904117
40.0,-1.2521932809165708,38.50494338818455,91.86262094930669
40.0,-1.2521932809165708,38.50494338818455,91.86262094930669
40.0,-1.2521932809165708,38.50494338818455,91.86262094930669
40.0,-0.939144960687428,38.50494338818455,91.39718102729638
40.0,-0.939144960687428,38.50494338818455,91.39718102729638
40.0,-1.2521932809165708,38.50494338818455,91.86262094930669
40.0,-1.2521932809165708,38.50494338818455,91.86262094930669
40.0,-1.2521932809165708,38.50494338818455,91.86262094930669
40.0,-1.2521932809165708,38.50494338818455,91.86262094930669
40.0,-0.939144960687428,38.81799170841369,91.38591785081219
40.0,-0.939144960687428,38.81799170841369,91.38591785081219
40.0,-0.939144960687428,38.81799170841369,91.38591785081219
40.0,-0.939144960687428,38.81799170841369,91.38591785081219
40.0,-0.939144960687428,38.81799170841369,91.38591785081219
40.0,-1.2521932809165708,38.81799170841369,91.8476102659946
40.0,-0.939144960687428,39.131040028642836,91.37483478056942
40.0,-0.939144960687428,39.131040028642836,91.37483478056942
40.0,-0.939144960687428,39.131040028642836,91.37483478056942
40.0,-0.3130483202291427,39.131040028642836,90.45835645800044
40.0,0.3130483202291427,39.44408834887198,89.54528113830686
40.0,0.939144960687428,39.44408834887198,88.63607246839707
40.0,1.5652416011457135,39.75713666910112,87.74542503406498
40.0,2.191338241603999,39.75713666910112,86.84515713520803
40.0,3.130483202291427,40.070184989330265,85.53284093861072
40.0,3.756579842749712,40.070184989330265,84.64417495714481
40.0,4.382676483207998,40.070184989330265,83.75808565258495
40.0,5.321821443895426,39.75713666910112,82.37580749554817
40.0,6.260966404582854,39.75713666910112,81.05054191579113
40.0,7.513159685499424,39.44408834887198,79.2157021324374
40.0,9.078401286645137,39.44408834887198,77.038598149008
40.0,10.643642887790852,39.44408834887198,74.89890183861456
40.0,12.208884488936565,38.81799170841369,72.54079736437279
40.0,14.087174410311421,38.81799170841369,70.05400213839907
40.0,16.27851265191542,38.50494338818455,67.08309738155327
40.0,18.156802573290275,38.19189506795541,64.5731258304102
40.0,19.72204417443599,37.56579842749712,62.300527191945
40.0,20.97423745535256,36.939701787038835,60.41223653458138
40.0,21.91338241603999,36.62665346680969,59.10831359282586
40.0,22.852527376727416,36.00055682635141,57.59332995610312
40.0,23.4786240171857,35.37446018589313,56.42710159394514
40.0,23.791672337414845,34.74836354543484,55.60115486365211
40.0,24.104720657643988,34.74836354543484,55.25119875081743
40.0,24.730817298102274,34.122266904976556,54.06650273981618
40.0,25.043865618331417,33.49617026451827,53.2158744151031
40.0,25.35691393856056,33.18312194428913,52.61471194203102
40.0,25.669962258789703,32.870073624059984,52.01185827447511
40.0,26.296058899247985,32.2439769836017,50.801586887647005
40.0,26.296058899247985,31.617880343143412,50.25027272973305
40.0,26.92215553970627,31.30483202291427,49.30446896050799
40.0,27.235203859935414,30.678735382455983,48.402769771061756
40.0,27.548252180164557,30.678735382455983,48.07745539942438
40.0,27.8613005003937,30.36568706222684,47.46281667591685
40.0,28.174348820622843,30.052638741997697,46.84761026599459
40.0,28.80044546108113,29.739590421768558,45.91910478371424
40.0,29.11349378131027,29.426542101539415,45.30639162227071
40.0,29.426542101539415,29.426542101539415,45.0
40.0,29.739590421768558,29.11349378131027,44.390493423324806
40.0,30.36568706222684,28.80044546108113,43.484592099977874
40.0,30.36568706222684,28.487397140851986,43.172031755694995
40.0,30.678735382455983,28.174348820622843,42.56335175318987
40.0,30.991783702685126,27.8613005003937,41.95522155580601
40.0,31.30483202291427,27.548252180164557,41.34777721969367
40.0,31.30483202291427,26.92215553970627,40.69553103949202
40.0,31.617880343143412,26.609107219477128,40.083433993989985
40.0,31.930928663372555,26.296058899247985,39.472459848343824
40.0,32.2439769836017,25.983010579018845,38.862744050738016
40.0,32.2439769836017,25.669962258789703,38.52387546164881
40.0,32.55702530383084,25.35691393856056,37.91310458992633
40.0,33.18312194428913,25.35691393856056,37.38528805796898
40.0,33.49617026451827,25.043865618331417,36.7841255848969
40.0,33.80921858474741,24.41776897787313,35.83765295427829
40.0,34.122266904976556,24.104720657643988,35.23822522495775
40.0,34.4353152252057,24.104720657643988,34.99202019855866
40.0,35.061411865663985,24.104720657643988,34.5085229876684
40.0,35.37446018589313,23.791672337414845,33.92345026583169
40.0,35.68750850612227,23.791672337414845,33.690067525979785
40.0,36.31360514658055,23.791672337414845,33.23171106797936
40.0,36.31360514658055,23.4786240171857,32.88475819754213
40.0,36.62665346680969,23.16557569695656,32.31247862613002
40.0,36.62665346680969,22.852527376727416,31.96134341697703
40.0,36.62665346680969,22.539479056498273,31.607502246248906
40.0,36.62665346680969,21.91338241603999,30.891686407174138
40.0,36.939701787038835,21.287285775581704,29.953608167801498
40.0,37.25275010726798,20.66118913512342,29.013707760902406
40.0,37.25275010726798,20.348140814894276,28.644182898982756
40.0,37.25275010726798,19.72204417443599,27.89727103094763
40.0,37.25275010726798,19.095947533977704,27.139905929320943
40.0,37.56579842749712,18.469850893519418,26.18180753144324
40.0,37.878846747726264,17.843754253061135,25.223923397360803
40.0,37.878846747726264,17.21765761260285,24.44395478041654
40.0,38.19189506795541,16.591560972144563,23.48139068260769
40.0,38.50494338818455,16.27851265191542,22.916902618446723
40.0,38.50494338818455,15.965464331686277,22.520565602896887
40.0,38.19189506795541,15.652416011457134,22.285587646832763
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,37.878846747726264,15.339367691227991,22.04591346237152
40.0,37.878846747726264,15.339367691227991,22.04591346237152
40.0,37.878846747726264,15.339367691227991,22.04591346237152
40.0,37.878846747726264,15.339367691227991,22.04591346237152
40.0,37.878846747726264,15.339367691227991,22.04591346237152
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,38.19189506795541,15.652416011457134,22.285587646832763
40.0,38.19189506795541,15.652416011457134,22.285587646832763
40.0,38.19189506795541,15.652416011457134,22.285587646832763
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,38.50494338818455,15.339367691227991,21.721050801997308
40.0,38.50494338818455,15.026319370998849,21.317912275461552
40.0,38.50494338818455,15.026319370998849,21.317912275461552
40.0,38.50494338818455,14.713271050769707,20.91254769136771
40.0,38.50494338818455,14.400222730540564,20.50497947596311
40.0,38.50494338818455,14.087174410311421,20.095231191904816
40.0,38.50494338818455,14.087174410311421,20.095231191904816
40.0,38.50494338818455,13.774126090082278,19.683327546441042
40.0,38.50494338818455,13.774126090082278,19.683327546441042
40.0,38.50494338818455,13.461077769853135,19.269294398468805
40.0,38.50494338818455,13.461077769853135,19.269294398468805
40.0,38.19189506795541,13.461077769853135,19.415465455963
40.0,37.878846747726264,13.461077769853135,19.56378361958265
40.0,37.878846747726264,13.774126090082278,19.98310652189998
40.0,37.56579842749712,13.774126090082278,20.136303428248137
40.0,37.56579842749712,13.774126090082278,20.136303428248137
40.0,37.878846747726264,14.087174410311421,20.400209394842538
40.0,37.878846747726264,14.400222730540564,20.815065966367314
40.0,37.878846747726264,15.026319370998849,21.637941229428975
40.0,38.19189506795541,15.339367691227991,21.88233567478721
40.0,38.19189506795541,15.965464331686277,22.686526674230286
40.0,38.19189506795541,16.591560972144563,23.48139068260769
40.0,38.19189506795541,17.21765761260285,24.266788432533176
40.0,38.19189506795541,17.530705932831992,24.655898744081618
40.0,38.19189506795541,18.156802573290275,25.426874169589805
40.0,38.19189506795541,18.78289921374856,26.188110697480855
40.0,38.19189506795541,19.408995854206847,26.939528063800815
40.0,37.878846747726264,20.035092494665133,27.87551038652749
40.0,37.56579842749712,20.66118913512342,28.810793742973065
40.0,37.56579842749712,21.287285775581704,29.538782259558104
40.0,36.939701787038835,21.91338241603999,30.677280021796452
40.0,36.62665346680969,22.539479056498273,31.607502246248906
40.0,36.31360514658055,23.16557569695656,32.53506715793501
40.0,35.37446018589313,23.4786240171857,33.57289840605487
40.0,35.061411865663985,23.791672337414845,34.15969454566943
40.0,34.74836354543484,24.41776897787313,35.095816787026116
40.0,34.4353152252057,24.41776897787313,35.34010692155767
40.0,34.4353152252057,24.730817298102274,35.68522024571024
40.0,34.122266904976556,25.043865618331417,36.27661935831702
40.0,34.122266904976556,25.35691393856056,36.61675151907065
40.0,33.80921858474741,25.669962258789703,37.20792192178156
40.0,33.49617026451827,25.983010579018845,37.80076636163236
40.0,33.18312194428913,26.609107219477128,38.7256654429182
40.0,32.870073624059984,26.92215553970627,39.31910918203405
40.0,32.2439769836017,27.548252180164557,40.50954807888367
40.0,31.930928663372555,27.8613005003937,41.10629244490286
40.0,31.30483202291427,28.487397140851986,42.3021943666837
40.0,31.30483202291427,29.426542101539415,43.22853025996593
40.0,30.678735382455983,29.739590421768558,44.109463746639435
40.0,29.739590421768558,30.678735382455983,45.89053625336057
40.0,29.11349378131027,31.30483202291427,47.077174765162816
40.0,28.174348820622843,31.930928663372555,48.57633437499735
40.0,27.235203859935414,32.55702530383084,50.086221709634636
40.0,26.609107219477128,33.18312194428913,51.27433455708181
40.0,25.669962258789703,33.80921858474741,52.79207807821844
40.0,25.669962258789703,34.122266904976556,53.0460910074524
40.0,25.043865618331417,34.4353152252057,53.9726266148964
40.0,24.41776897787313,35.061411865663985,55.14554443389634
40.0,23.791672337414845,35.37446018589313,56.07654973416831
40.0,23.4786240171857,35.37446018589313,56.42710159394514
40.0,23.16557569695656,35.68750850612227,57.01147838636545
40.0,22.539479056498273,35.68750850612227,57.724355685422374
40.0,22.22643073626913,36.00055682635141,58.30917869540049
40.0,21.287285775581704,36.31360514658055,59.62087398863166
40.0,20.035092494665133,36.62665346680969,61.320963730619354
40.0,18.469850893519418,37.25275010726798,63.627863176455044
40.0,17.21765761260285,37.56579842749712,65.37643521383639
40.0,15.652416011457134,38.19189506795541,67.71441235316725
40.0,14.713271050769707,38.50494338818455,69.0874523086323
40.0,13.461077769853135,38.50494338818455,70.7307056015312
40.0,12.521932809165708,39.131040028642836,72.25532837494306
40.0,11.269739528249136,39.44408834887198,74.05460409907715
40.0,10.33059456756171,39.75713666910112,75.43423575344342
40.0,9.078401286645137,39.75713666910112,77.1372489810418
40.0,7.826208005728567,40.070184989330265,78.94854297333457
40.0,6.574014724811996,40.070184989330265,80.68291393087378
40.0,5.634869764124568,40.070184989330265,81.99527114270714
40.0,5.008773123666283,40.070184989330265,82.8749836510982
40.0,4.382676483207998,40.070184989330265,83.75808565258495
40.0,3.756579842749712,40.38323330955941,84.68545433005525
40.0,3.756579842749712,40.38323330955941,84.68545433005525
40.0,3.130483202291427,40.38323330955941,85.56733153131015
40.0,2.817434882062284,40.38323330955941,86.00908690157023
40.0,2.191338241603999,40.38323330955941,86.89397290438357
40.0,1.5652416011457135,40.38323330955941,87.78034444680212
40.0,1.2521932809165708,40.38323330955941,88.22395574664127
40.0,0.6260966404582854,40.38323330955941,89.11176450476023
40.0,0.0,40.070184989330265,90.0
40.0,-0.3130483202291427,40.070184989330265,90.44761417086056
40.0,-0.6260966404582854,40.070184989330265,90.89517371021107
40.0,-1.2521932809165708,40.070184989330265,91.78991060824607
40.0,-1.878289921374856,40.070184989330265,92.683775159469
40.0,-2.191338241603999,40.070184989330265,93.1302448622191
40.0,-2.191338241603999,40.070184989330265,93.1302448622191
40.0,-2.817434882062284,40.070184989330265,94.02199017702011
40.0,-3.130483202291427,40.070184989330265,94.46715906138927
40.0,-3.130483202291427,40.070184989330265,94.46715906138927
40.0,-3.4435315225205696,40.070184989330265,94.911788172506
40.0,-3.756579842749712,40.070184989330265,95.35582504285519
40.0,-4.069628162978855,40.070184989330265,95.79921762909841
40.0,-4.069628162978855,40.38323330955941,95.7545653311022
40.0,-4.382676483207998,40.69628162978855,96.14662565964667
40.0,-4.382676483207998,40.38323330955941,96.19390496715098
40.0,-4.382676483207998,40.38323330955941,96.19390496715098
40.0,-4.69572480343714,40.38323330955941,96.63251461513848
40.0,-4.69572480343714,40.38323330955941,96.63251461513848
40.0,-4.69572480343714,40.070184989330265,96.68386410803411
40.0,-4.69572480343714,40.070184989330265,96.68386410803411
40.0,-4.69572480343714,40.070184989330265,96.68386410803411
40.0,-4.69572480343714,40.38323330955941,96.63251461513848
40.0,-4.69572480343714,40.38323330955941,96.63251461513848
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.75713666910112,97.18053549772016
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-5.008773123666283,39.131040028642836,97.29419630854086
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,38.81799170841369,96.89742755775174
40.0,-4.69572480343714,38.81799170841369,96.89742755775174
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.69572480343714,39.131040028642836,96.84277341263095
40.0,-4.382676483207998,39.131040028642836,96.39049531464698
40.0,-4.382676483207998,39.131040028642836,96.39049531464698
40.0,-4.382676483207998,39.131040028642836,96.39049531464698
40.0,-4.382676483207998,39.131040028642836,96.39049531464698
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-3.756579842749712,39.131040028642836,95.48359044446444
40.0,-3.756579842749712,39.131040028642836,95.48359044446444
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.382676483207998,39.131040028642836,96.39049531464698
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,39.131040028642836,95.93741609948151
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-4.382676483207998,38.81799170841369,96.44160009933505
40.0,-4.382676483207998,38.81799170841369,96.44160009933505
40.0,-4.382676483207998,38.81799170841369,96.44160009933505
40.0,-4.382676483207998,38.81799170841369,96.44160009933505
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.4435315225205696,38.81799170841369,95.0694201326125
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-4.069628162978855,38.81799170841369,95.98495231511541
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.4435315225205696,37.878846747726264,95.1944289077348
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-4.069628162978855,37.878846747726264,96.13222249767931
40.0,-4.382676483207998,37.878846747726264,96.59991698191388
40.0,-4.382676483207998,37.878846747726264,96.59991698191388
40.0,-4.69572480343714,38.19189506795541,97.00938425662125
40.0,-4.382676483207998,38.19189506795541,96.54629078329404
40.0,-4.382676483207998,38.19189506795541,96.54629078329404
40.0,-4.382676483207998,38.19189506795541,96.54629078329404
40.0,-4.069628162978855,38.50494338818455,96.03325300620071
40.0,-4.069628162978855,38.50494338818455,96.03325300620071
40.0,-4.069628162978855,38.50494338818455,96.03325300620071
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.4435315225205696,38.50494338818455,95.11041756103123
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.81799170841369,95.52754015165618
40.0,-3.756579842749712,38.50494338818455,95.5721978039638
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.756579842749712,38.19189506795541,95.61758059012683
40.0,-3.4435315225205696,38.19189506795541,95.15208170220623
